season,week,posteam,defteam,full_player_name,position,xFP_nonQB,ffpts_total_nonQB,xFP_left_short,xFP_middle_short,xFP_right_short,xFP_left_inter,xFP_middle_inter,xFP_right_inter,xFP_left_deep,xFP_middle_deep,xFP_right_deep
2019,1,ATL,MIN,Devonta Freeman,RB,0.49317482113838196,0.4,0,0,0.4,0,0,0,0,0,0
2019,1,MIN,ATL,Dalvin Cook,RB,1.4766590595245361,1.8,0,0,0,1.8,0,0,0,0,0
2019,1,MIN,ATL,Adam Thielen,WR,1.730527400970459,9.3,0,0,0,0,0,0,9.3,0,0
2019,1,ATL,MIN,Devonta Freeman,RB,0.4912150502204895,0.4,0.4,0,0,0,0,0,0,0,0
2019,1,ATL,MIN,Devonta Freeman,RB,0.4885224997997284,0.30000000000000004,0,0,0.30000000000000004,0,0,0,0,0,0
2019,1,ATL,MIN,Julio Jones,WR,2.0621066093444824,0,0,0,0,0,0,0,0,0,0
2019,1,MIN,ATL,Dalvin Cook,RB,1.474372386932373,1.1,0,0,0,1.1,0,0,0,0,0
2019,1,MIN,ATL,Dalvin Cook,RB,0.5006653070449829,2.1,0,0,2.1,0,0,0,0,0,0
2019,1,MIN,ATL,Dalvin Cook,RB,0.6359621286392212,7.9,7.9,0,0,0,0,0,0,0,0
2019,1,ATL,MIN,Devonta Freeman,RB,0.5072450637817383,0.2,0.2,0,0,0,0,0,0,0,0
2019,1,ATL,MIN,Justin Hardy,WR,1.1899189949035645,1.3,0,1.3,0,0,0,0,0,0,0
2019,1,ATL,MIN,Justin Hardy,WR,1.386391520500183,1.5,0,0,0,1.5,0,0,0,0,0
2019,1,ATL,MIN,Julio Jones,WR,0.9492877721786499,1.6,0,0,0,1.6,0,0,0,0,0
2019,1,ATL,MIN,Devonta Freeman,RB,0.4804924428462982,-0.1,-0.1,0,0,0,0,0,0,0,0
2019,1,ATL,MIN,Justin Hardy,WR,1.4319971799850464,3.3000000000000003,0,0,0,3.3000000000000003,0,0,0,0,0
2019,1,ATL,MIN,Russell Gage,WR,0.5225459337234497,-0.1,0,0,-0.1,0,0,0,0,0,0
2019,1,ATL,MIN,Julio Jones,WR,1.455845832824707,1.2,0,0,0,1.2,0,0,0,0,0
2019,1,ATL,MIN,Julio Jones,WR,1.9452283382415771,0,0,0,0,0,0,0,0,0,0
2019,1,ATL,MIN,Russell Gage,WR,1.6768089532852173,0,0,0,0,0,0,0,0,0,0
2019,1,MIN,ATL,Alexander Mattison,RB,0.45485222339630127,0.30000000000000004,0,0.30000000000000004,0,0,0,0,0,0,0
2019,1,MIN,ATL,Stefon Diggs,WR,1.437467098236084,1.6,0,0,0,0,0,1.6,0,0,0
2019,1,MIN,ATL,Dalvin Cook,RB,0.4725396931171417,0.2,0.2,0,0,0,0,0,0,0,0
2019,1,MIN,ATL,Alexander Mattison,RB,0.5063023567199707,2.3000000000000003,0,0,2.3000000000000003,0,0,0,0,0,0
2019,1,MIN,ATL,Alexander Mattison,RB,0.5216782689094543,-0.4,-0.4,0,0,0,0,0,0,0,0
2019,1,MIN,ATL,Ameer Abdullah,RB,0.615123450756073,0.6000000000000001,0.6000000000000001,0,0,0,0,0,0,0,0
2019,1,ATL,MIN,Mohamed Sanu,WR,1.7665692567825317,2.4000000000000004,0,0,0,0,2.4000000000000004,0,0,0,0
2019,1,ATL,MIN,Calvin Ridley,WR,1.9706525802612305,3,0,0,0,0,0,0,3,0,0
2019,1,ATL,MIN,Devonta Freeman,RB,0.7389693260192871,0,0,0,0,0,0,0,0,0,0
2019,1,MIN,ATL,Dalvin Cook,RB,0.5063023567199707,0.1,0.1,0,0,0,0,0,0,0,0
2019,1,MIN,ATL,Dalvin Cook,RB,0.45005595684051514,0,0,0,0,0,0,0,0,0,0
2019,1,MIN,ATL,Chad Beebe,WR,1.3376357555389404,1.9,0,0,1.9,0,0,0,0,0,0
2019,1,MIN,ATL,Kyle Rudolph,TE,1.4698282480239868,0,0,0,0,0,0,0,0,0,0
2019,1,MIN,ATL,Dalvin Cook,RB,0.43508508801460266,0.30000000000000004,0,0.30000000000000004,0,0,0,0,0,0,0
2019,1,MIN,ATL,Dalvin Cook,RB,0.5136836171150208,0.6000000000000001,0.6000000000000001,0,0,0,0,0,0,0,0
2019,1,MIN,ATL,Dalvin Cook,RB,0.4979727268218994,2.2,0,0,2.2,0,0,0,0,0,0
2019,1,MIN,ATL,Alexander Mattison,RB,0.6246927976608276,1.7000000000000002,1.7000000000000002,0,0,0,0,0,0,0,0
2019,1,MIN,ATL,Dalvin Cook,RB,2.5974278450012207,0,0,0,0,0,0,0,0,0,0
2019,1,ATL,MIN,Ito Smith,RB,0.5072450637817383,1.6,1.6,0,0,0,0,0,0,0,0
2019,1,ATL,MIN,Julio Jones,WR,1.386391520500183,2,0,0,0,0,0,2,0,0,0
2019,1,ATL,MIN,Ito Smith,RB,1.4479213953018188,1.9,0,0,0,0,0,1.9,0,0,0
2019,1,ATL,MIN,Ito Smith,RB,0.49457618594169617,0.2,0.2,0,0,0,0,0,0,0,0
2019,1,ATL,MIN,Julio Jones,WR,1.455845832824707,0,0,0,0,0,0,0,0,0,0
2019,1,ATL,MIN,Austin Hooper,TE,1.4311174154281616,1.4,0,0,0,1.4,0,0,0,0,0
2019,1,MIN,ATL,Dalvin Cook,RB,0.45456501841545105,0.2,0,0.2,0,0,0,0,0,0,0
2019,1,MIN,ATL,Dalvin Cook,RB,0.46181148290634155,-0.2,-0.2,0,0,0,0,0,0,0,0
2019,1,MIN,ATL,Dalvin Cook,RB,0.5808199644088745,0,0,0,0,0,0,0,0,0,0
2019,1,ATL,MIN,Mohamed Sanu,WR,1.0554553270339966,0,0,0,0,0,0,0,0,0,0
2019,1,ATL,MIN,Russell Gage,WR,2.0344154834747314,2.3,0,0,0,0,0,0,0,2.3,0
2019,1,ATL,MIN,Mohamed Sanu,WR,1.5119999647140503,3.3000000000000003,0,0,0,0,3.3000000000000003,0,0,0,0
2019,1,MIN,ATL,Dalvin Cook,RB,0.4105299711227417,0.30000000000000004,0.30000000000000004,0,0,0,0,0,0,0,0
2019,1,MIN,ATL,Adam Thielen,WR,1.5229594707489014,2.2,0,0,0,0,0,0,2.2,0,0
2019,1,MIN,ATL,Dalvin Cook,RB,0.43384769558906555,0.2,0,0.2,0,0,0,0,0,0,0
2019,1,MIN,ATL,Dalvin Cook,RB,0.41926318407058716,0.6000000000000001,0,0.6000000000000001,0,0,0,0,0,0,0
2019,1,MIN,ATL,Dalvin Cook,RB,0.5349170565605164,0.1,0,0,0.1,0,0,0,0,0,0
2019,1,ATL,MIN,Austin Hooper,TE,1.4479213953018188,1.9,0,1.9,0,0,0,0,0,0,0
2019,1,ATL,MIN,Devonta Freeman,RB,0.47027587890625,0.5,0,0,0.5,0,0,0,0,0,0
2019,1,ATL,MIN,Austin Hooper,TE,1.386391520500183,1.5,0,0,0,0,0,1.5,0,0,0
2019,1,ATL,MIN,Ito Smith,RB,0.47827666997909546,0.30000000000000004,0,0.30000000000000004,0,0,0,0,0,0,0
2019,1,ATL,MIN,Devonta Freeman,RB,0.4663499593734741,0.2,0,0.2,0,0,0,0,0,0,0
2019,1,ATL,MIN,Austin Hooper,TE,1.3902223110198975,2.3,0,0,0,2.3,0,0,0,0,0
2019,1,ATL,MIN,Mohamed Sanu,WR,1.4311174154281616,1.4,0,0,0,1.4,0,0,0,0,0
2019,1,ATL,MIN,Ito Smith,RB,0.5122357606887817,0.2,0,0.2,0,0,0,0,0,0,0
2019,1,ATL,MIN,Calvin Ridley,WR,1.4148342609405518,1.8,0,0,0,0,0,1.8,0,0,0
2019,1,ATL,MIN,Mohamed Sanu,WR,1.4219191074371338,1.6,0,0,0,1.6,0,0,0,0,0
2019,1,ATL,MIN,Ito Smith,RB,2.400458574295044,-0.1,0,-0.1,0,0,0,0,0,0,0
2019,1,ATL,MIN,Luke Stocker,TE,1.4801579713821411,0,0,0,0,0,0,0,0,0,0
2019,1,MIN,ATL,Adam Thielen,WR,1.4883291721343994,1.8,0,0,0,1.8,0,0,0,0,0
2019,1,MIN,ATL,Dalvin Cook,RB,0.463555246591568,0.1,0,0,0.1,0,0,0,0,0,0
2019,1,MIN,ATL,Stefon Diggs,WR,2.1959002017974854,4.1,0,0,0,0,0,0,0,0,4.1
2019,1,MIN,ATL,Dalvin Cook,RB,0.532802939414978,0.8,0.8,0,0,0,0,0,0,0,0
2019,1,MIN,ATL,Dalvin Cook,RB,1.380397081375122,6.7,0,6.7,0,0,0,0,0,0,0
2019,1,ATL,MIN,Calvin Ridley,WR,1.4469653367996216,0,0,0,0,0,0,0,0,0,0
2019,1,ATL,MIN,Devonta Freeman,RB,1.4307644367218018,0,0,0,0,0,0,0,0,0,0
2019,1,ATL,MIN,Julio Jones,WR,1.3006750345230103,0,0,0,0,0,0,0,0,0,0
2019,1,MIN,ATL,Alexander Mattison,RB,0.47804707288742065,0.4,0,0,0.4,0,0,0,0,0,0
2019,1,MIN,ATL,Alexander Mattison,RB,0.4824768304824829,-0.2,-0.2,0,0,0,0,0,0,0,0
2019,1,MIN,ATL,Ameer Abdullah,RB,0.4687032103538513,0.2,0,0.2,0,0,0,0,0,0,0
2019,1,ATL,MIN,Austin Hooper,TE,1.5738719701766968,2.3,0,0,0,0,0,0,0,0,2.3
2019,1,ATL,MIN,Austin Hooper,TE,1.9392180442810059,2.6,0,0,0,0,0,0,0,2.6,0
2019,1,ATL,MIN,Austin Hooper,TE,1.4311174154281616,1.3,0,0,0,0,0,1.3,0,0,0
2019,1,ATL,MIN,Ito Smith,RB,0.5790303349494934,0.9,0.9,0,0,0,0,0,0,0,0
2019,1,ATL,MIN,Devonta Freeman,RB,1.341232419013977,1,0,0,1,0,0,0,0,0,0
2019,1,ATL,MIN,Devonta Freeman,RB,1.5499827861785889,1.5,0,0,0,0,1.5,0,0,0,0
2019,1,ATL,MIN,Justin Hardy,WR,1.3941179513931274,0,0,0,0,0,0,0,0,0,0
2019,1,ATL,MIN,Calvin Ridley,WR,3.1292667388916016,9,0,0,0,0,0,0,9,0,0
2019,1,MIN,ATL,Dalvin Cook,RB,0.4601171314716339,0.2,0,0,0.2,0,0,0,0,0,0
2019,1,MIN,ATL,Dalvin Cook,RB,0.4645468592643738,0.7000000000000001,0,0,0.7000000000000001,0,0,0,0,0,0
2019,1,MIN,ATL,Alexander Mattison,RB,0.4625732898712158,0,0,0,0,0,0,0,0,0,0
2019,1,MIN,ATL,Alexander Mattison,RB,0.4242568612098694,0,0,0,0,0,0,0,0,0,0
2019,1,MIN,ATL,Alexander Mattison,RB,0.5928256511688232,0.8,0,0,0.8,0,0,0,0,0,0
2019,1,ATL,MIN,Devonta Freeman,RB,1.3689221143722534,1.7000000000000002,0,0,1.7000000000000002,0,0,0,0,0,0
2019,1,ATL,MIN,Justin Hardy,WR,1.6172361373901367,2,0,0,0,0,0,0,2,0,0
2019,1,ATL,MIN,Austin Hooper,TE,1.4469653367996216,1.7000000000000002,0,0,0,0,1.7000000000000002,0,0,0,0
2019,1,ATL,MIN,Calvin Ridley,WR,1.655633568763733,0,0,0,0,0,0,0,0,0,0
2019,1,ATL,MIN,Julio Jones,WR,1.809854507446289,0,0,0,0,0,0,0,0,0,0
2019,1,ATL,MIN,Austin Hooper,TE,1.4311174154281616,1.7000000000000002,0,0,0,0,0,1.7000000000000002,0,0,0
2019,1,ATL,MIN,Julio Jones,WR,1.4581325054168701,1.6,0,0,0,1.6,0,0,0,0,0
2019,1,ATL,MIN,Mohamed Sanu,WR,1.4822943210601807,2,0,0,0,0,2,0,0,0,0
2019,1,ATL,MIN,Julio Jones,WR,1.458434820175171,1.5,0,0,0,1.5,0,0,0,0,0
2019,1,ATL,MIN,Calvin Ridley,WR,1.6482239961624146,2.6,0,0,0,0,2.6,0,0,0,0
2019,1,ATL,MIN,Julio Jones,WR,1.668562412261963,7.2,0,0,0,7.2,0,0,0,0,0
2019,1,BAL,MIA,Mark Ingram,RB,0.4777989387512207,4.9,0,0,4.9,0,0,0,0,0,0
2019,1,BAL,MIA,Hayden Hurst,TE,1.375494122505188,1.7000000000000002,0,0,0,0,0,1.7000000000000002,0,0,0
2019,1,BAL,MIA,Gus Edwards,RB,0.4583372473716736,1.1,0,0,1.1,0,0,0,0,0,0
2019,1,BAL,MIA,Nick Boyle,TE,1.4986931085586548,1.3,0,0,1.3,0,0,0,0,0,0
2019,1,BAL,MIA,Justice Hill,RB,0.555779755115509,1.3,1.3,0,0,0,0,0,0,0,0
2019,1,BAL,MIA,Mark Ingram,RB,1.0210168361663818,0.4,0,0,0.4,0,0,0,0,0,0
2019,1,BAL,MIA,Gus Edwards,RB,2.4547042846679687,0.1,0,0.1,0,0,0,0,0,0,0
2019,1,BAL,MIA,Mark Ingram,RB,3.0876550674438477,6.1,0,0,6.1,0,0,0,0,0,0
2019,1,MIA,BAL,Preston Williams,WR,1.4165910482406616,0,0,0,0,0,0,0,0,0,0
2019,1,MIA,BAL,Albert Wilson,WR,1.4961352348327637,2.2,0,0,0,0,0,2.2,0,0,0
2019,1,MIA,BAL,Kalen Ballage,RB,0.43758624792099,0.4,0,0.4,0,0,0,0,0,0,0
2019,1,MIA,BAL,Kenyan Drake,RB,1.7371913194656372,0,0,0,0,0,0,0,0,0,0
2019,1,BAL,MIA,Marquise Brown,WR,1.776801347732544,11.7,0,0,0,0,11.7,0,0,0,0
2019,1,MIA,BAL,Albert Wilson,WR,1.1899189949035645,0,0,0,0,0,0,0,0,0,0
2019,1,MIA,BAL,Kalen Ballage,RB,1.4183732271194458,2.3,2.3,0,0,0,0,0,0,0,0
2019,1,MIA,BAL,Albert Wilson,WR,0.4452400803565979,0.1,0,0.1,0,0,0,0,0,0,0
2019,1,MIA,BAL,Kalen Ballage,RB,0.4854527711868286,-0.8,0,0,-0.8,0,0,0,0,0,0
2019,1,MIA,BAL,Albert Wilson,WR,1.496372938156128,1.1,1.1,0,0,0,0,0,0,0,0
2019,1,BAL,MIA,Gus Edwards,RB,0.5063023567199707,0.4,0.4,0,0,0,0,0,0,0,0
2019,1,BAL,MIA,Marquise Brown,WR,5.235386848449707,15.3,0,0,0,0,0,0,0,15.3,0
2019,1,MIA,BAL,Kalen Ballage,RB,0.4912150502204895,-0.30000000000000004,-0.30000000000000004,0,0,0,0,0,0,0,0
2019,1,MIA,BAL,Mike Gesicki,TE,1.5748082399368286,3.6,0,0,0,0,0,0,3.6,0,0
2019,1,MIA,BAL,Kenyan Drake,RB,1.3902223110198975,1.5,0,0,0,1.5,0,0,0,0,0
2019,1,MIA,BAL,Mike Gesicki,TE,1.0744584798812866,0,0,0,0,0,0,0,0,0,0
2019,1,MIA,BAL,Albert Wilson,WR,1.0744584798812866,0,0,0,0,0,0,0,0,0,0
2019,1,BAL,MIA,Mark Ingram,RB,0.5063023567199707,0.30000000000000004,0,0,0.30000000000000004,0,0,0,0,0,0
2019,1,BAL,MIA,Mark Andrews,TE,1.4621021747589111,1.9,0,0,0,0,0,1.9,0,0,0
2019,1,BAL,MIA,Justice Hill,RB,0.5063023567199707,0.5,0,0,0.5,0,0,0,0,0,0
2019,1,BAL,MIA,Marquise Brown,WR,1.4155573844909668,2.4000000000000004,0,0,0,0,0,2.4000000000000004,0,0,0
2019,1,BAL,MIA,Gus Edwards,RB,0.5054615139961243,0.2,0,0,0.2,0,0,0,0,0,0
2019,1,BAL,MIA,Willie Snead,WR,2.477081298828125,10.3,0,0,0,0,0,0,0,10.3,0
2019,1,MIA,BAL,Kenyan Drake,RB,0.519520103931427,-0.1,-0.1,0,0,0,0,0,0,0,0
2019,1,MIA,BAL,DeVante Parker,WR,1.5522080659866333,5.9,0,0,0,0,0,0,0,5.9,0
2019,1,MIA,BAL,Kenyan Drake,RB,0.595402181148529,-0.1,-0.1,0,0,0,0,0,0,0,0
2019,1,MIA,BAL,Jakeem Grant,WR,1.4581325054168701,0.7,0,0,0.7,0,0,0,0,0,0
2019,1,MIA,BAL,Preston Williams,WR,2.368278741836548,0,0,0,0,0,0,0,0,0,0
2019,1,BAL,MIA,Mark Ingram,RB,0.5244351625442505,1,0,0,1,0,0,0,0,0,0
2019,1,BAL,MIA,Gus Edwards,RB,0.4562029540538788,0,0,0,0,0,0,0,0,0,0
2019,1,BAL,MIA,Mark Ingram,RB,0.8299157619476318,0.2,0,0,0.2,0,0,0,0,0,0
2019,1,BAL,MIA,Marquise Brown,WR,2.2769153118133545,1.3,0,0,0,1.3,0,0,0,0,0
2019,1,BAL,MIA,Miles Boykin,WR,2.526395797729492,7.5,0,0,0,0,7.5,0,0,0,0
2019,1,MIA,BAL,Kenyan Drake,RB,0.5128847360610962,0.9,0,0.9,0,0,0,0,0,0,0
2019,1,MIA,BAL,Kalen Ballage,RB,0.519520103931427,0,0,0,0,0,0,0,0,0,0
2019,1,MIA,BAL,DeVante Parker,WR,1.3397899866104126,0,0,0,0,0,0,0,0,0,0
2019,1,MIA,BAL,Jakeem Grant,WR,1.0811092853546143,0,0,0,0,0,0,0,0,0,0
2019,1,BAL,MIA,Mark Ingram,RB,0.47804707288742065,0.30000000000000004,0,0,0.30000000000000004,0,0,0,0,0,0
2019,1,BAL,MIA,Marquise Brown,WR,1.9456267356872559,0,0,0,0,0,0,0,0,0,0
2019,1,BAL,MIA,Mark Andrews,TE,1.4780008792877197,1.6,0,0,0,0,0,1.6,0,0,0
2019,1,BAL,MIA,Gus Edwards,RB,0.8063239455223083,0.2,0,0.2,0,0,0,0,0,0,0
2019,1,BAL,MIA,Mark Ingram,RB,0.9847220182418823,0.2,0,0,0.2,0,0,0,0,0,0
2019,1,BAL,MIA,Mark Ingram,RB,2.742251396179199,6.2,6.2,0,0,0,0,0,0,0,0
2019,1,MIA,BAL,DeVante Parker,WR,1.5569170713424683,2.4000000000000004,0,0,0,0,0,0,2.4000000000000004,0,0
2019,1,MIA,BAL,Allen Hurns,WR,1.5191243886947632,0,0,0,0,0,0,0,0,0,0
2019,1,MIA,BAL,Allen Hurns,WR,1.653460144996643,3.2,0,0,0,0,0,0,3.2,0,0
2019,1,MIA,BAL,DeVante Parker,WR,1.6181910037994385,0,0,0,0,0,0,0,0,0,0
2019,1,MIA,BAL,Preston Williams,WR,1.4477369785308838,1.7000000000000002,0,0,0,1.7000000000000002,0,0,0,0,0
2019,1,MIA,BAL,Preston Williams,WR,1.3707094192504883,2.1,0,0,0,0,0,0,2.1,0,0
2019,1,MIA,BAL,Preston Williams,WR,2.8763771057128906,7.6,0,0,0,0,7.6,0,0,0,0
2019,1,MIA,BAL,Kenyan Drake,RB,1.4479213953018188,2,0,0,0,0,2,0,0,0,0
2019,1,MIA,BAL,Kenyan Drake,RB,0.519520103931427,0.5,0.5,0,0,0,0,0,0,0,0
2019,1,MIA,BAL,DeVante Parker,WR,1.3530592918395996,0,0,0,0,0,0,0,0,0,0
2019,1,BAL,MIA,Mark Ingram,RB,0.47804707288742065,0.4,0,0,0.4,0,0,0,0,0,0
2019,1,BAL,MIA,Mark Andrews,TE,1.6389251947402954,3,0,0,0,0,3,0,0,0,0
2019,1,BAL,MIA,Justice Hill,RB,0.48673197627067566,-0.5,0,0,-0.5,0,0,0,0,0,0
2019,1,BAL,MIA,Mark Andrews,TE,1.4420737028121948,1.6,0,0,0,0,0,1.6,0,0,0
2019,1,BAL,MIA,Mark Andrews,TE,1.4202840328216553,1.4,0,0,0,0,1.4,0,0,0,0
2019,1,BAL,MIA,Mark Ingram,RB,0.4875093400478363,0.7000000000000001,0,0,0.7000000000000001,0,0,0,0,0,0
2019,1,BAL,MIA,Mark Andrews,TE,1.870200276374817,4.9,0,0,0,0,0,0,0,4.9,0
2019,1,MIA,BAL,Mike Gesicki,TE,1.3823487758636475,0,0,0,0,0,0,0,0,0,0
2019,1,MIA,BAL,Mike Gesicki,TE,1.4895696640014648,0,0,0,0,0,0,0,0,0,0
2019,1,MIA,BAL,DeVante Parker,WR,1.0892164707183838,2.2,0,0,0,0,0,0,2.2,0,0
2019,1,MIA,BAL,DeVante Parker,WR,1.6362487077713013,0,0,0,0,0,0,0,0,0,0
2019,1,MIA,BAL,Kalen Ballage,RB,0.498661071062088,0.6000000000000001,0,0,0.6000000000000001,0,0,0,0,0,0
2019,1,MIA,BAL,Jakeem Grant,WR,1.6489688158035278,0,0,0,0,0,0,0,0,0,0
2019,1,BAL,MIA,Gus Edwards,RB,0.42659690976142883,0.5,0,0.5,0,0,0,0,0,0,0
2019,1,BAL,MIA,Justice Hill,RB,0.4824768304824829,0.1,0.1,0,0,0,0,0,0,0,0
2019,1,BAL,MIA,Mark Andrews,TE,1.695523977279663,3.1,0,0,0,0,0,0,3.1,0,0
2019,1,BAL,MIA,Hayden Hurst,TE,1.7487399578094482,3.3000000000000003,0,0,0,0,0,0,0,0,3.3000000000000003
2019,1,BAL,MIA,Mark Ingram,RB,0.4268258810043335,0.8,0,0.8,0,0,0,0,0,0,0
2019,1,BAL,MIA,Mark Ingram,RB,0.4488135576248169,0.30000000000000004,0,0,0.30000000000000004,0,0,0,0,0,0
2019,1,BAL,MIA,Gus Edwards,RB,0.4543629288673401,0.2,0,0.2,0,0,0,0,0,0,0
2019,1,BAL,MIA,Willie Snead,WR,1.5748865604400635,0,0,0,0,0,0,0,0,0,0
2019,1,MIA,BAL,Mike Gesicki,TE,0.9774609208106995,1.5,0,0,0,0,0,1.5,0,0,0
2019,1,MIA,BAL,Jakeem Grant,WR,1.61441171169281,0,0,0,0,0,0,0,0,0,0
2019,1,BAL,MIA,Mark Ingram,RB,0.46880200505256653,0.9,0,0,0.9,0,0,0,0,0,0
2019,1,BAL,MIA,Gus Edwards,RB,0.469509482383728,0.2,0.2,0,0,0,0,0,0,0,0
2019,1,BAL,MIA,Nick Boyle,TE,1.5224133729934692,2.1,0,0,0,0,2.1,0,0,0,0
2019,1,BAL,MIA,Gus Edwards,RB,0.5369623899459839,0.5,0,0,0.5,0,0,0,0,0,0
2019,1,BAL,MIA,Gus Edwards,RB,0.7602222561836243,1,0,0,1,0,0,0,0,0,0
2019,1,BAL,MIA,Gus Edwards,RB,1.9013111591339111,0,0,0,0,0,0,0,0,0,0
2019,1,BAL,MIA,Gus Edwards,RB,1.8516595363616943,-0.1,0,0,-0.1,0,0,0,0,0,0
2019,1,BAL,MIA,Mark Andrews,TE,5.097870826721191,7.3,0,0,0,7.3,0,0,0,0,0
2019,1,MIA,BAL,Mike Gesicki,TE,1.4479213953018188,0,0,0,0,0,0,0,0,0,0
2019,1,MIA,BAL,Mark Walton,RB,0.5132050514221191,0.1,0,0,0.1,0,0,0,0,0,0
2019,1,BAL,MIA,Justice Hill,RB,0.42659690976142883,-0.1,0,-0.1,0,0,0,0,0,0,0
2019,1,BAL,MIA,Seth Roberts,WR,1.234602451324463,2,0,0,0,2,0,0,0,0,0
2019,1,BAL,MIA,Gus Edwards,RB,0.43827301263809204,0.2,0.2,0,0,0,0,0,0,0,0
2019,1,BAL,MIA,Gus Edwards,RB,0.4601171314716339,0.2,0,0,0.2,0,0,0,0,0,0
2019,1,BAL,MIA,Gus Edwards,RB,0.4645468592643738,0.4,0.4,0,0,0,0,0,0,0,0
2019,1,BAL,MIA,Hayden Hurst,TE,1.14888596534729,2.1,0,0,0,0,0,2.1,0,0,0
2019,1,BAL,MIA,Justice Hill,RB,0.49560901522636414,0.4,0,0,0.4,0,0,0,0,0,0
2019,1,BAL,MIA,Nick Boyle,TE,1.6572468280792236,2.2,0,0,0,0,2.2,0,0,0,0
2019,1,BAL,MIA,Gus Edwards,RB,0.4695793688297272,0.5,0,0,0.5,0,0,0,0,0,0
2019,1,BAL,MIA,Willie Snead,WR,1.6591747999191284,1.8,0,0,0,0,1.8,0,0,0,0
2019,1,BAL,MIA,Justice Hill,RB,0.6277124285697937,1,1,0,0,0,0,0,0,0,0
2019,1,BUF,NYJ,Cole Beasley,WR,1.4338523149490356,1.8,0,0,0,1.8,0,0,0,0,0
2019,1,BUF,NYJ,John Brown,WR,1.389479398727417,2.3,0,0,0,2.3,0,0,0,0,0
2019,1,BUF,NYJ,John Brown,WR,1.6851847171783447,1.9,0,0,0,0,1.9,0,0,0,0
2019,1,BUF,NYJ,Cole Beasley,WR,1.4012346267700195,2,0,0,0,2,0,0,0,0,0
2019,1,NYJ,BUF,Le'Veon Bell,RB,0.4967323839664459,0.5,0.5,0,0,0,0,0,0,0,0
2019,1,NYJ,BUF,Jamison Crowder,WR,1.4417195320129395,0,0,0,0,0,0,0,0,0,0
2019,1,NYJ,BUF,Le'Veon Bell,RB,1.5148993730545044,1.1,0,0,1.1,0,0,0,0,0,0
2019,1,BUF,NYJ,Cole Beasley,WR,1.4176920652389526,0,0,0,0,0,0,0,0,0,0
2019,1,BUF,NYJ,John Brown,WR,1.6941850185394287,2,0,0,0,0,2,0,0,0,0
2019,1,BUF,NYJ,Cole Beasley,WR,1.5163729190826416,1.6,0,0,0,0,1.6,0,0,0,0
2019,1,BUF,NYJ,Zay Jones,WR,2.0120010375976562,0,0,0,0,0,0,0,0,0,0
2019,1,BUF,NYJ,Cole Beasley,WR,1.4957475662231445,0,0,0,0,0,0,0,0,0,0
2019,1,NYJ,BUF,Le'Veon Bell,RB,0.41739916801452637,-0.2,0,-0.2,0,0,0,0,0,0,0
2019,1,NYJ,BUF,Le'Veon Bell,RB,0.37438204884529114,1.2000000000000002,0,1.2000000000000002,0,0,0,0,0,0,0
2019,1,NYJ,BUF,Le'Veon Bell,RB,1.5148993730545044,1.4,0,0,1.4,0,0,0,0,0,0
2019,1,NYJ,BUF,Josh Bellamy,WR,1.5805833339691162,2.5,0,0,0,0,0,0,0,0,2.5
2019,1,NYJ,BUF,Le'Veon Bell,RB,0.5216782689094543,0.8,0,0,0.8,0,0,0,0,0,0
2019,1,BUF,NYJ,Frank Gore,RB,0.4452400803565979,0.1,0,0.1,0,0,0,0,0,0,0
2019,1,BUF,NYJ,Dawson Knox,TE,1.4065214395523071,1.1,0,0,0,0,0,1.1,0,0,0
2019,1,BUF,NYJ,Devin Singletary,RB,1.18156898021698,0,0,0,0,0,0,0,0,0,0
2019,1,NYJ,BUF,Le'Veon Bell,RB,0.45485222339630127,1,0,1,0,0,0,0,0,0,0
2019,1,NYJ,BUF,Quincy Enunwa,WR,1.2842761278152466,0,0,0,0,0,0,0,0,0,0
2019,1,NYJ,BUF,Le'Veon Bell,RB,0.5015061497688293,-0.1,0,0,-0.1,0,0,0,0,0,0
2019,1,NYJ,BUF,Jamison Crowder,WR,1.457200288772583,2.2,0,0,0,0,2.2,0,0,0,0
2019,1,NYJ,BUF,Ryan Griffin,TE,1.4664479494094849,2.1,0,0,0,2.1,0,0,0,0,0
2019,1,NYJ,BUF,Robby Anderson,WR,1.5388426780700684,1.9,0,0,0,1.9,0,0,0,0,0
2019,1,NYJ,BUF,Jamison Crowder,WR,1.365591287612915,1.8,0,0,0,1.8,0,0,0,0,0
2019,1,NYJ,BUF,Robby Anderson,WR,2.3264174461364746,0,0,0,0,0,0,0,0,0,0
2019,1,NYJ,BUF,Le'Veon Bell,RB,0.4399818480014801,0,0,0,0,0,0,0,0,0,0
2019,1,BUF,NYJ,Frank Gore,RB,0.42830944061279297,0.9,0,0.9,0,0,0,0,0,0,0
2019,1,BUF,NYJ,Frank Gore,RB,0.4477105140686035,0.1,0.1,0,0,0,0,0,0,0,0
2019,1,BUF,NYJ,Cole Beasley,WR,1.1732474565505981,1.8,0,0,0,0,1.8,0,0,0,0
2019,1,BUF,NYJ,Cole Beasley,WR,1.3522504568099976,1.8,0,0,0,0,0,1.8,0,0,0
2019,1,BUF,NYJ,Tommy Sweeney,TE,1.7845039367675781,3.9000000000000004,0,0,0,0,0,0,0,0,3.9000000000000004
2019,1,BUF,NYJ,Cole Beasley,WR,1.3839472532272339,0,0,0,0,0,0,0,0,0,0
